Retailer ID,Retailer Name,Retailer SKU,UPC,Model Number,Title,Brand,Category,Subcategory,Week ID,Week Ending,Review Date,Review ID,Review Stars,Is Verified,Has Response,Review Text,Review Title,Reviews Url,Reviewer
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,202233,8/20/2022,8/19/2022,RHFW6N180XKI3,5,yes,no, Couldn’t ask for a better product! It’s just what we needed! , Works Great ,https://www.amazon.com/gp/customer-reviews/RHFW6N180XKI3/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07N1HWVRQ,J. Harden
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/19/2022,R310P1K1NCCUVV,4,yes,no, This was good for the price  but I’d rather go for Durex extra sensitive or Trojan ribbed. , A little bit tight for my liking ,https://www.amazon.com/gp/customer-reviews/R310P1K1NCCUVV/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B007ZLL2LS,Nirandi
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,202233,8/20/2022,8/18/2022,RGDDRTLYPJA66,5,yes,no, Got the job done , Decent ,https://www.amazon.com/gp/customer-reviews/RGDDRTLYPJA66/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07N1HWVRQ,Kassidy
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/18/2022,R1HUR14JR4XTSF,2,yes,no, They smell bad  are stiff and you can't feel the studs at all. , Not great ,https://www.amazon.com/gp/customer-reviews/R1HUR14JR4XTSF/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079JMHGN8,Amirah
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/17/2022,R3OKJCAY5WFZOT,5,yes,no, I really liked these. The best thing is they don’t seem to dry out after a few minutes like regular latex condoms do. , Different in a good way ,https://www.amazon.com/gp/customer-reviews/R3OKJCAY5WFZOT/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B007ZLL2LS,T.B. HTX
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/17/2022,RPFF3CH93SRZC,4,yes,no, I love SKYN condoms but prefer ones without any studs. Aside from that  I love these , Best brand out there ,https://www.amazon.com/gp/customer-reviews/RPFF3CH93SRZC/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B08Y5ZQS5Y,Emily
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/17/2022,R2VYI02ZPI6SQA,1,yes,no," I never write bad reviews  but this product needs to be RECALLED immediately!! This product is absolutely awful! I do not understand these great reviews and the fact that it says that it is ""BEST SELLER"". HOW?? This product is absolute garbage. The condoms break so easily! Have tried at least 4 and all broke. Not only that they break, but also caused a serious infection, ended up going to the emergency clinic! Now $225 later I am feeling better. Definitely throwing these in the garbage! Buyers - READ THE REVIEWS before purchasing!!! ", Beware! ,https://www.amazon.com/gp/customer-reviews/R2VYI02ZPI6SQA/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,AB
1,Amazon.com,B09TQ6P9YT,,,"SKYN Selection Non-Latex Condoms - Contains SKYN Elite  Original, Excitation, Extra Lube, Condoms, 36 Count",SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/16/2022,R1PG3U4DDNHMOL,5,yes,no, Loved that they feel great for me and they do not cause nasty irritations. :) , Great for a latex sensitive girl like myself! ,https://www.amazon.com/gp/customer-reviews/R1PG3U4DDNHMOL/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B09TQ6P9YT,Jeanette 
1,Amazon.com,B07RC5LH91,,179,Lifestyles Ultra Sensitive Platinum Condoms  12 Count,LifeStyles,Sexual Wellness,Condoms,202233,8/20/2022,8/16/2022,R3FIWX5D0YFGH4,5,yes,no, When on great but I feel everything it very thin , Easy fit ,https://www.amazon.com/gp/customer-reviews/R3FIWX5D0YFGH4/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07RC5LH91,Edwin Allen
1,Amazon.com,B00JKDH7WM,8.84197E+11,7124,"SKYN Selection – 24 Count (10 Original  6 Extra Studded, 8 Extra Lube) – Lubricated Latex-Free Condoms",SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/16/2022,R3MP36B2O3J50Z,5,yes,no, Valen la pena , Buena calidad ,https://www.amazon.com/gp/customer-reviews/R3MP36B2O3J50Z/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00JKDH7WM,carlos galvis
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/16/2022,R2F1CIMD4NVLVP,5,yes,no, These really help me keep my big sausage fingers clean when eating potato chips. , I needed protection for my sausage fingers. ,https://www.amazon.com/gp/customer-reviews/R2F1CIMD4NVLVP/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Nortles
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/16/2022,ROIJQ6WECVW61,5,yes,no, Knock on wood. , No babies yet. ,https://www.amazon.com/gp/customer-reviews/ROIJQ6WECVW61/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,LIV3N
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/16/2022,R2Q0TAFW18QPO2,5,yes,no, Buena calidad , Buenos ,https://www.amazon.com/gp/customer-reviews/R2Q0TAFW18QPO2/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B08Y5ZQS5Y,carlos galvis
1,Amazon.com,B004TTXA8C,7.67675E+11,1746,LifeStyles Ultra Sensitive Natural Feeling Lubricated Latex Condoms  40 Count,LifeStyles,Sexual Wellness,Condoms,202233,8/20/2022,8/16/2022,RAUDXPON7P6IP,4,yes,no," This is my second time buying this brand. It works just like the other brands with a better pricing. The only complaint I have is regarding to the packaging. They are not individually wrapped and made of plastic instead of aluminum  so you need to separate one from the rest and sometimes during the process, you happen to tear open the one attached right next to it. ", Good value ,https://www.amazon.com/gp/customer-reviews/RAUDXPON7P6IP/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA8C,C.d.q
1,Amazon.com,B003QL263E,8.85721E+11,2625,LifeStyles Pleasure Collection  30 Count,LifeStyles,Sexual Wellness,Condoms,202233,8/20/2022,8/16/2022,R2136NK8QFZ7F4,3,yes,no, Good pack of condoms   but the expiration date gives you only 2 months. , Check your dates... ,https://www.amazon.com/gp/customer-reviews/R2136NK8QFZ7F4/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B003QL263E,Corrih99
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/16/2022,RLVCF1IO66AVG,1,yes,no,, Se rompen bien fasil  no sirven ,https://www.amazon.com/gp/customer-reviews/RLVCF1IO66AVG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Eli
1,Amazon.com,B004TTXA3W,8.91152E+11,2076453,"SKYN Polyisoprene Large Condoms  Natural, 12 Count",SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/16/2022,R37GDY4621JJRJ,1,yes,no, 1) they fit too tight. 2) you can't feel anything. Highly recommend the Naturalamb over these. , These are straight trash. ,https://www.amazon.com/gp/customer-reviews/R37GDY4621JJRJ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA3W,Beaird Bunch
1,Amazon.com,B00JKDH7WM,8.84197E+11,7124,"SKYN Selection – 24 Count (10 Original  6 Extra Studded, 8 Extra Lube) – Lubricated Latex-Free Condoms",SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/15/2022,R1KCNEPX8QE9E7,5,yes,no, I like it and my partner does as well .. best thing on market , Get this and I don't think I'm going back to using regular condoms ,https://www.amazon.com/gp/customer-reviews/R1KCNEPX8QE9E7/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00JKDH7WM,Moose 
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/15/2022,R2P4UJKWMIPMFR,5,yes,no, Great fit  comfortable etc. but most importantly if your wife/girlfriend is allergic to latex - than this is a bang for you Money! , Keep your wife healthy ,https://www.amazon.com/gp/customer-reviews/R2P4UJKWMIPMFR/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Mark McCarthy
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/15/2022,R3LIAKIXXQMEGK,5,yes,no, Great product recommend it , Great product ,https://www.amazon.com/gp/customer-reviews/R3LIAKIXXQMEGK/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Moose 
1,Amazon.com,B004TTXA8C,7.67675E+11,1746,LifeStyles Ultra Sensitive Natural Feeling Lubricated Latex Condoms  40 Count,LifeStyles,Sexual Wellness,Condoms,202233,8/20/2022,8/15/2022,R29KW9XWTYX2R9,5,yes,no," I live in Florida and haven't had to travel out of state to find a clinic  lol.Use a condom, or deal with the new laws, boo. ", My Wife Isn't Pregnant :-) ,https://www.amazon.com/gp/customer-reviews/R29KW9XWTYX2R9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA8C,A Reviewer
1,Amazon.com,B004TTXA3W,8.91152E+11,2076453,"SKYN Polyisoprene Large Condoms  Natural, 12 Count",SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/15/2022,R3AUKS1R6IKMGQ,5,yes,no, A great feel for large toys or other. , One of the best. ,https://www.amazon.com/gp/customer-reviews/R3AUKS1R6IKMGQ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA3W,Kathy 
1,Amazon.com,B004TTXA3W,8.91152E+11,2076453,"SKYN Polyisoprene Large Condoms  Natural, 12 Count",SKYN,Sexual Wellness,Condoms,202233,8/20/2022,8/14/2022,R3B9R0AWX9ZAC5,4,yes,no, Box of 12 only contained 8. Box was apparently sealed but now I'm not so sure. Good product otherwise. , Not as advertised ,https://www.amazon.com/gp/customer-reviews/R3B9R0AWX9ZAC5/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA3W,Two_Ravens
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/13/2022,R13X3YVJ05PGM4,5,yes,no, To me  these feel the best. I dont know how to explain it but these feel natural. Other competing brands latex feel a bit thick for me but with these you can feel the details better , Amazing feeling ,https://www.amazon.com/gp/customer-reviews/R13X3YVJ05PGM4/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Starlight
1,Amazon.com,B004TTXA7I,70907273241,7324,SKYN Original Condoms  24 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/13/2022,R17P5PBX4G5R2D,5,yes,no, Excellent , Excellent ,https://www.amazon.com/gp/customer-reviews/R17P5PBX4G5R2D/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA7I,Meda
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/13/2022,R3PCF8MDT61WK5,5,yes,no, It's non latex for those who are allergic to latex and fits perfectly. I would also say get a nice water based lube as well as it is not that lubricated once out the package for the inside for the guy and the outside for the woman  just my opinion. , Excellent condom ,https://www.amazon.com/gp/customer-reviews/R3PCF8MDT61WK5/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079JMHGN8,Agustin Detres
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/13/2022,R3W00H9KSU0TAT,5,yes,no, Buenos!! , Buenos!!! ,https://www.amazon.com/gp/customer-reviews/R3W00H9KSU0TAT/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079JMHGN8,Adolfo galvan jimenez
1,Amazon.com,B004TTXA8C,7.67675E+11,1746,LifeStyles Ultra Sensitive Natural Feeling Lubricated Latex Condoms  40 Count,LifeStyles,Sexual Wellness,Condoms,202232,8/13/2022,8/13/2022,R3O17RLMS9WOM8,5,yes,no, Buenos! , Buenos ,https://www.amazon.com/gp/customer-reviews/R3O17RLMS9WOM8/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA8C,Adolfo galvan jimenez
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,202232,8/13/2022,8/13/2022,R1M6OW0N5CFEH1,1,yes,no, It doesn’t desensitized as it says for all night long.Not worth to spend big money , Not great as it says ,https://www.amazon.com/gp/customer-reviews/R1M6OW0N5CFEH1/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07N1HWVRQ,open mind
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/12/2022,R2HQH93030PYD9,3,no,no, It's textured but really no difference from regular ones. Was anticipating more excitement! , Disappointed ,https://www.amazon.com/gp/customer-reviews/R2HQH93030PYD9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079JMHGN8,Amazon Customer
1,Amazon.com,B00WX0RJVS,8.85893E+11,2076438,SKYN Elite Condoms  10 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/12/2022,R3G9URDEZ486GY,1,yes,no, Box was broken , Box was broken ,https://www.amazon.com/gp/customer-reviews/R3G9URDEZ486GY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00WX0RJVS,Emily 
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/12/2022,R2FQZ5WCXU9KF1,1,no,no, These balloons have a weird lubricant all over them and they taste bad , These have a weird lubricant on it ,https://www.amazon.com/gp/customer-reviews/R2FQZ5WCXU9KF1/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079JMHGN8,ben
1,Amazon.com,B004TTXA8C,7.67675E+11,1746,LifeStyles Ultra Sensitive Natural Feeling Lubricated Latex Condoms  40 Count,LifeStyles,Sexual Wellness,Condoms,202232,8/13/2022,8/12/2022,R1I695ORJ0UGGG,1,yes,no, It dries up which makes it very uncomfortable for my partner and myself. Worst thing is that it broke!!! If you use any lubricant it can be worth it but if not it’s not worth it. Be safe everyone!! , Uncomfortable and Brakes ,https://www.amazon.com/gp/customer-reviews/R1I695ORJ0UGGG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA8C,Matt James
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/11/2022,R1K4ZCRK1W3JWM,5,yes,no, Perfectos y una cantidad para no comprar en un buen rato  además llego justo a tiempo , Mejor que comprar en persona ,https://www.amazon.com/gp/customer-reviews/R1K4ZCRK1W3JWM/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Ramshady 
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/11/2022,RE6KL7AOSIBYD,5,yes,no,     The media could not be loaded.    , Thin and soft ,https://www.amazon.com/gp/customer-reviews/RE6KL7AOSIBYD/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Daimel
1,Amazon.com,B004TTXA8C,7.67675E+11,1746,LifeStyles Ultra Sensitive Natural Feeling Lubricated Latex Condoms  40 Count,LifeStyles,Sexual Wellness,Condoms,202232,8/13/2022,8/11/2022,R3LW4THKAY7WO8,5,no,no, Have not used them yet  but I am sure they work , Yeah ,https://www.amazon.com/gp/customer-reviews/R3LW4THKAY7WO8/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA8C,Mario
1,Amazon.com,B004TTXA8C,7.67675E+11,1746,LifeStyles Ultra Sensitive Natural Feeling Lubricated Latex Condoms  40 Count,LifeStyles,Sexual Wellness,Condoms,202232,8/13/2022,8/11/2022,R2Y4214FCBTPBL,4,yes,no," I took a star off because they’re called ‘ultra sensitive ’ but I honestly can’t feel a difference between these and regular condoms. The feeling is still dulled by them, but they fit the average guy well and hold up to anal. ", Still feels like you’re wearing one  but fits well ,https://www.amazon.com/gp/customer-reviews/R2Y4214FCBTPBL/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA8C,Tyler
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,202232,8/13/2022,8/11/2022,RBK84GMGZGYEC,3,yes,no, We love silicone lubricant but our regular brand was out so we decided to give SKYN a try. It arrived the next day as promised. We were both so excited and it felt so nice and silky. We were soon disappointed that the silky smoothness had been replaced by an uncomfortable sticky feel. We will not veer from our regular silicone lubricant brand again. , A little disappointed ,https://www.amazon.com/gp/customer-reviews/RBK84GMGZGYEC/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07N1HWVRQ,Dana
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,202232,8/13/2022,8/11/2022,R2LDQ97SKZLHMQ,1,no,no, It made my lady bits hurt  like raw almost. Would not recommend at all. You want a good lube Wet Platinum , Bad experience ,https://www.amazon.com/gp/customer-reviews/R2LDQ97SKZLHMQ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07N1HWVRQ,Brittany Duggin
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/10/2022,R9BVOBQ1TY3EP,5,yes,no," Strong  and preserves about as much sensation as you could reasonably hope for. It's not nearly as good as going bareback, as some of the other comments here seem to suggest, but Skyn is also better than other brands I've tried in terms of conveying heat and pressure. ", Pretty good condom ,https://www.amazon.com/gp/customer-reviews/R9BVOBQ1TY3EP/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Ralph J. Martins
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/10/2022,R13PXSATQ3DKCG,5,yes,no, They are super strong. Have been using for a while and never had one break or anything!! The cool Lubricant feels amazing , They're amazing ,https://www.amazon.com/gp/customer-reviews/R13PXSATQ3DKCG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B08Y5ZQS5Y,Harley
1,Amazon.com,B004TTXA7I,70907273241,7324,SKYN Original Condoms  24 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/10/2022,RRZIMCIACIBGI,5,yes,no, Los mejores. No tengo ninguna queja y mi pareja tampoco. Super delgados no irritan  no se rompen y buen precio. , Los mejores. ,https://www.amazon.com/gp/customer-reviews/RRZIMCIACIBGI/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA7I,susymu
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/10/2022,R1LG4WHYUT7MVY,1,yes,no," Felt like a vice  unable to get them on with even liberal useage of lubrication, and, as others have stated, lot numbers on the box and wrappers don't match. Feels like a cheap gas station product rather than what you'd find on Amazon. ", Too small ,https://www.amazon.com/gp/customer-reviews/R1LG4WHYUT7MVY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Amazon Customer
1,Amazon.com,B00WX0RJVS,8.85893E+11,2076438,SKYN Elite Condoms  10 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/9/2022,R14UY4LK584LG3,5,yes,no, Durable & thin as intended. , Durable ,https://www.amazon.com/gp/customer-reviews/R14UY4LK584LG3/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00WX0RJVS,AM
1,Amazon.com,B004TTXA3W,8.91152E+11,2076453,"SKYN Polyisoprene Large Condoms  Natural, 12 Count",SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/9/2022,RRR3RDMRE9IID,5,yes,no, Durable & not thick as intended. , Durable ,https://www.amazon.com/gp/customer-reviews/RRR3RDMRE9IID/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA3W,AM
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/8/2022,R3ACB9QV04JP2P,5,yes,no, The only kind I buy😊 can't even tell it's on , Not pregnant 😂 ,https://www.amazon.com/gp/customer-reviews/R3ACB9QV04JP2P/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004N731ZM,Tina Sanchez
1,Amazon.com,B00JKDH7WM,8.84197E+11,7124,"SKYN Selection – 24 Count (10 Original  6 Extra Studded, 8 Extra Lube) – Lubricated Latex-Free Condoms",SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/7/2022,RNUEIHZ0Z8H54,5,yes,no, This is my go to brand for non-latex condoms.You will definitely love them too , Perfect ,https://www.amazon.com/gp/customer-reviews/RNUEIHZ0Z8H54/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00JKDH7WM,Latoya Roye
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/7/2022,RYTC0A12TPMDW,5,yes,no, Una excelente calidad  y parece que no se estuviera usando ningún preservativo.se siente excelente y cómodo. , 100% Recomendado ,https://www.amazon.com/gp/customer-reviews/RYTC0A12TPMDW/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B007ZLL2LS,Carlos
1,Amazon.com,B004TTXA3W,8.91152E+11,2076453,"SKYN Polyisoprene Large Condoms  Natural, 12 Count",SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/7/2022,R2PCPDCSJG6WQV,4,yes,no, I have an allergy and these are perfect  they don't dry out quickly and are the perfect size for my guy. , Great for my allergy ,https://www.amazon.com/gp/customer-reviews/R2PCPDCSJG6WQV/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA3W,S.K. Davis
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/7/2022,R2UHE9TG142SMS,1,yes,no, Also received product where the batch numbers were wrong. I opened up a couple and found they were dried out and had a chemical residue. Something is wrong with the recent quality. , Entire box was defective ,https://www.amazon.com/gp/customer-reviews/R2UHE9TG142SMS/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,CJ
1,Amazon.com,B004TTXA3W,8.91152E+11,2076453,"SKYN Polyisoprene Large Condoms  Natural, 12 Count",SKYN,Sexual Wellness,Condoms,202232,8/13/2022,8/7/2022,R25QZOTOS3TIHB,1,yes,no,, Condom box open inside shipping box. Do not feel safe using this product. ,https://www.amazon.com/gp/customer-reviews/R25QZOTOS3TIHB/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA3W,Rudy1035
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,202231,8/6/2022,8/6/2022,R18UL3DM03NHUD,5,yes,no, Good lube works well , Slick stuff ,https://www.amazon.com/gp/customer-reviews/R18UL3DM03NHUD/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07N1HWVRQ,SteveB.
1,Amazon.com,B003QL263E,8.85721E+11,2625,LifeStyles Pleasure Collection  30 Count,LifeStyles,Sexual Wellness,Condoms,202231,8/6/2022,8/6/2022,R362C6XTMJ9GVJ,4,yes,no," Lifestyles is a great brand; good variety. Just a heads up  you will not get an even amount. So 30/5=6, no no no. From my experience, 18 green ones (12 platinum sensitive and six sensitive) , two elite skyn, four original skyn, six colors (two vanilla, two strawberry and two banana). The vibrating ring gives an adding touch that makes it worth it.The value and amount, is a must buy. The offer is just too good, comparing with other sales.Keep in mind, try and use that special condom with that/the special someone for that special occasion. ;)Be smart which one to use! ", Good in value  but wait... ,https://www.amazon.com/gp/customer-reviews/R362C6XTMJ9GVJ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B003QL263E,Leonardo V.
