Retailer ID,Retailer Name,Retailer SKU,UPC,Model Number,Title,Brand,Category,Subcategory,Availability Status,Availability Status Code,Week ID,Week Ending,Retail Sales,Units Sold
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202240,10/8/2022,17524.84864,3352
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202237,9/17/2022,17392.51951,3300
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202231,8/6/2022,17272.04119,3660
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202232,8/13/2022,17267.47461,3304
1,Amazon.com,B0B7QM366C,,,"SKYN Selection Non-Latex Condoms - 24 Count - New Variety - SKYN Original  Excitation, Elite & Elite Extra Lube",SKYN,Sexual Wellness,Condoms,active,New Product,202237,9/17/2022,17218.93383,1844
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202230,7/30/2022,17208.69591,3648
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202232,8/13/2022,17208.69591,3648
1,Amazon.com,B0B7QM366C,,,"SKYN Selection Non-Latex Condoms - 24 Count - New Variety - SKYN Original  Excitation, Elite & Elite Extra Lube",SKYN,Sexual Wellness,Condoms,active,New Product,202239,10/1/2022,16968.17363,1816
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202202,1/15/2022,16939.03506,1192
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202235,9/3/2022,16874.01132,3192
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202214,4/9/2022,16811.6741,1180
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202210,3/12/2022,16757.69472,4656
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202203,1/22/2022,16730.33623,1176
1,Amazon.com,B003QL263E,8.85721E+11,2625,LifeStyles Pleasure Collection  30 Count,LifeStyles,Sexual Wellness,Condoms,active,Planned Replenishment,202227,7/9/2022,16646.91669,2552
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202213,4/2/2022,16620.63182,1168
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202226,7/2/2022,16533.01614,3504
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202243,10/29/2022,16518.74928,3160
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202204,1/29/2022,16493.27085,1160
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202230,7/30/2022,16261.37525,3112
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202211,3/19/2022,16238.54892,1140
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202150,12/18/2021,16111.18795,1132
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202228,7/16/2022,16026.25714,3396
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202229,7/23/2022,16005.14205,3392
1,Amazon.com,B09TQ5TW7W,,,SKYN Elite Large Non-Latex Condoms  36 Count,SKYN,Sexual Wellness,Condoms,active,retail,202220,5/21/2022,16003.56522,1188
1,Amazon.com,B003QL263E,8.85721E+11,2625,LifeStyles Pleasure Collection  30 Count,LifeStyles,Sexual Wellness,Condoms,active,Planned Replenishment,202228,7/16/2022,15996.74977,2496
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202205,2/5/2022,15920.14568,1120
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202209,3/5/2022,15920.14568,1120
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,active,In stock,202229,7/23/2022,15836.22293,3356
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202206,2/12/2022,15616.0765,2860
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202234,8/27/2022,15559.44504,2976
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202241,10/15/2022,15559.44504,2976
1,Amazon.com,B003QL263E,8.85721E+11,2625,LifeStyles Pleasure Collection  30 Count,LifeStyles,Sexual Wellness,Condoms,active,Planned Replenishment,202236,9/10/2022,15542.76212,2444
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202212,3/26/2022,15538.06277,1092
1,Amazon.com,B09TQ5TW7W,,,SKYN Elite Large Non-Latex Condoms  36 Count,SKYN,Sexual Wellness,Condoms,active,retail,202219,5/14/2022,15520.43899,1152
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,active,In stock,202151,12/25/2021,15508.9242,3356
1,Amazon.com,B0B7QM366C,,,"SKYN Selection Non-Latex Condoms - 24 Count - New Variety - SKYN Original  Excitation, Elite & Elite Extra Lube",SKYN,Sexual Wellness,Condoms,active,New Product,202242,10/22/2022,15353.36552,1608
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202230,7/30/2022,15196.59716,2544
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202226,7/2/2022,15185.08237,2904
1,Amazon.com,B003QL263E,8.85721E+11,2625,LifeStyles Pleasure Collection  30 Count,LifeStyles,Sexual Wellness,Condoms,active,Planned Replenishment,202230,7/30/2022,15144.22904,2380
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202229,7/23/2022,15138.28724,2896
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202225,6/25/2022,15068.09537,2884
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,active,In stock,202227,7/9/2022,15012.73914,3184
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202245,11/12/2022,14997.90186,2868
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,active,In stock,202230,7/30/2022,14843.82002,3148
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202208,2/26/2022,14837.57498,1044
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202221,5/28/2022,14764.49663,2512
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202221,5/28/2022,14719.37831,3224
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202227,7/9/2022,14717.12944,3120
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202152,1/1/2022,14710.21401,1032
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202220,5/21/2022,14692.59024,3196
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202229,7/23/2022,14619.74627,2412
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202227,7/9/2022,14576.74406,2788
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,active,In stock,202235,9/3/2022,14527.09523,3080
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202219,5/14/2022,14474.99592,3132
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202228,7/16/2022,14459.75542,2768
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202236,9/10/2022,14453.54481,2492
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202149,12/11/2021,14442.63485,1020
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202148,12/4/2021,14200.77014,1000
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202215,4/16/2022,14172.73961,3128
1,Amazon.com,B09TQ6P9YT,,,"SKYN Selection Non-Latex Condoms - Contains SKYN Elite  Original, Excitation, Extra Lube, Condoms, 36 Count",SKYN,Sexual Wellness,Condoms,active,retail,202243,10/29/2022,13988.98157,1244
1,Amazon.com,B003QL263E,8.85721E+11,2625,LifeStyles Pleasure Collection  30 Count,LifeStyles,Sexual Wellness,Condoms,active,Planned Replenishment,202229,7/23/2022,13936.58067,2188
1,Amazon.com,B09TQ6Q6Q9,,,SKYN Elite Extra Lubricated Condoms  36 Count,SKYN,Sexual Wellness,Condoms,active,retail,202244,11/5/2022,13889.88552,1028
1,Amazon.com,B000VB95VS,70907069035,6903,Lifestyles 6903 Lifestyles Vibrating Ring  3-Count Package,LifeStyles,Sexual Wellness,Sex Toys,active,In stock,202237,9/17/2022,13771.69049,3228
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,active,In stock,202238,9/24/2022,13717.64309,3004
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,active,In stock,202231,8/6/2022,13598.03678,2884
1,Amazon.com,B000VB95VS,70907069035,6903,Lifestyles 6903 Lifestyles Vibrating Ring  3-Count Package,LifeStyles,Sexual Wellness,Sex Toys,active,In stock,202236,9/10/2022,13542.47976,3172
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,active,In stock,202228,7/16/2022,13513.57722,2864
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,active,In stock,202232,8/13/2022,13471.34703,2856
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,active,In stock,202225,6/25/2022,13408.16976,2836
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202212,3/26/2022,13406.65931,2796
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,active,In stock,202234,8/27/2022,13302.42709,2820
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202223,6/11/2022,13266.47472,2536
1,Amazon.com,B003QL263E,8.85721E+11,2625,LifeStyles Pleasure Collection  30 Count,LifeStyles,Sexual Wellness,Condoms,active,Planned Replenishment,202226,7/2/2022,13225.88938,1544
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202216,4/23/2022,13211.92493,2748
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202224,6/18/2022,13178.01981,2248
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202214,4/9/2022,13132.23192,2684
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202147,11/27/2021,13054.51978,916
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202222,6/4/2022,13044.11303,2216
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202146,11/20/2021,12863.47751,904
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202241,10/15/2022,12838.5695,2724
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202224,6/18/2022,12798.52179,2448
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202216,4/23/2022,12654.20826,2720
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202220,5/21/2022,12590.35977,2480
1,Amazon.com,B09TQ5TW7W,,,SKYN Elite Large Non-Latex Condoms  36 Count,SKYN,Sexual Wellness,Condoms,active,retail,202229,7/23/2022,12500.89763,928
1,Amazon.com,B09TQ6P9YT,,,"SKYN Selection Non-Latex Condoms - Contains SKYN Elite  Original, Excitation, Extra Lube, Condoms, 36 Count",SKYN,Sexual Wellness,Condoms,active,retail,202245,11/12/2022,12479.38013,1112
1,Amazon.com,B003QL263E,8.85721E+11,2625,LifeStyles Pleasure Collection  30 Count,LifeStyles,Sexual Wellness,Condoms,active,Planned Replenishment,202231,8/6/2022,12468.36937,1960
1,Amazon.com,B09TQ6Q6Q9,,,SKYN Elite Extra Lubricated Condoms  36 Count,SKYN,Sexual Wellness,Condoms,active,retail,202232,8/13/2022,12440.50685,924
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202217,4/30/2022,12439.26522,2644
1,Amazon.com,B09TQ6Q6Q9,,,SKYN Elite Extra Lubricated Condoms  36 Count,SKYN,Sexual Wellness,Condoms,active,retail,202245,11/12/2022,12380.11607,916
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202220,5/21/2022,12379.74727,2096
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202213,4/2/2022,12271.35251,2528
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202214,4/9/2022,12159.90327,2080
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202228,7/16/2022,12086.25204,2064
1,Amazon.com,B00JKDH7WM,8.84197E+11,7124,"SKYN Selection – 24 Count (10 Original  6 Extra Studded, 8 Extra Lube) – Lubricated Latex-Free Condoms",SKYN,Sexual Wellness,Condoms,active,In stock,202230,7/30/2022,12057.98712,1436
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202222,6/4/2022,12003.00133,2296
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202211,3/19/2022,11965.36968,2400
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202151,12/25/2021,11908.2686,836
1,Amazon.com,B00IOV2S9I,70907271100,2076404,Lifestyles SKYN Selection Condoms,SKYN,Sexual Wellness,Condoms,active,In stock,202202,1/15/2022,11897.96348,1720
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,active,In stock,202218,5/7/2022,11852.04036,2524
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202219,5/14/2022,11643.10632,2328
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202223,6/11/2022,11597.85523,2044
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202219,5/14/2022,11509.13233,2000
1,Amazon.com,B000VB95VS,70907069035,6903,Lifestyles 6903 Lifestyles Vibrating Ring  3-Count Package,LifeStyles,Sexual Wellness,Sex Toys,active,In stock,202229,7/23/2022,11445.65346,1352
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202215,4/16/2022,11402.38243,2316
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202221,5/28/2022,11378.31365,2180
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202218,5/7/2022,11367.8397,2228
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202225,6/25/2022,11350.92156,1960
1,Amazon.com,B000VB95VS,70907069035,6903,Lifestyles 6903 Lifestyles Vibrating Ring  3-Count Package,LifeStyles,Sexual Wellness,Sex Toys,active,In stock,202228,7/16/2022,11308.59056,1232
1,Amazon.com,B09TQ5TW7W,,,SKYN Elite Large Non-Latex Condoms  36 Count,SKYN,Sexual Wellness,Condoms,active,retail,202242,10/22/2022,11306.8113,980
1,Amazon.com,B09TQ6Q6Q9,,,SKYN Elite Extra Lubricated Condoms  36 Count,SKYN,Sexual Wellness,Condoms,active,retail,202231,8/6/2022,11232.69047,832
1,Amazon.com,B007ZLL2LS,,7512,"SKYN Elite Extra Lube – Ultra-Thin  Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",SKYN,Sexual Wellness,Condoms,active,In stock,202224,6/18/2022,11120.6036,2348
1,Amazon.com,B00IOV2S9I,70907271100,2076404,Lifestyles SKYN Selection Condoms,SKYN,Sexual Wellness,Condoms,active,In stock,202232,8/13/2022,11085.35605,2348
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202207,2/19/2022,11066.25543,2072
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202209,3/5/2022,11044.03229,2424
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202245,11/12/2022,10973.67159,1048
1,Amazon.com,B000VB95VS,70907069035,6903,Lifestyles 6903 Lifestyles Vibrating Ring  3-Count Package,LifeStyles,Sexual Wellness,Sex Toys,active,In stock,202227,7/9/2022,10970.6507,1196
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202205,2/5/2022,10938.92724,2000
1,Amazon.com,B09TQ6Q6Q9,,,SKYN Elite Extra Lubricated Condoms  36 Count,SKYN,Sexual Wellness,Condoms,active,retail,202233,8/20/2022,10870.3458,804
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,active,In stock,202210,3/12/2022,10698.33776,752
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,active,Planned Replenishment,202208,2/26/2022,10694.20883,1956
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202205,2/5/2022,10669.33442,2040
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,active,In stock,202206,2/12/2022,10630.66275,2036
